Time_s,Hour,User_ID,Lat,Lon,Demand_Mbps,TN_Eval_BS,TN_Eval_MHz,TN_Reason,NTN_Eval_Beam,NTN_Eval_MHz,NTN_Reason,Final_State
0,0.0,0.0,2510,51.709,-90.3179,0.41,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2511,50.3678,-90.0548,0.57,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2512,55.5252,-89.0132,0.85,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2513,52.4042,-89.8294,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2514,45.0333,-77.6654,0.85,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2515,54.7747,-88.4732,2.52,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2516,51.378,-80.8858,0.19,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2517,48.676,-85.1219,0.7,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2518,45.2603,-75.1188,0.81,BS_565,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2519,52.9267,-88.7555,0.44,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2520,54.5307,-91.5863,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,299.71,Fully Served,LEO
0,0.0,0.0,2521,56.2108,-88.3612,0.39,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-014,300.0,Fully Served,LEO
0,0.0,0.0,2522,50.5195,-91.4821,0.86,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2523,53.1878,-88.3436,0.31,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2524,51.3379,-91.3133,3.09,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,298.45,Fully Served,LEO
0,0.0,0.0,2525,42.1785,-82.743,2.97,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-048-007,300.0,Fully Served,LEO
0,0.0,0.0,2527,50.673,-83.3483,4.31,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2528,53.112,-92.2317,0.41,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-054-005,300.0,Fully Served,LEO
0,0.0,0.0,2529,51.3379,-88.082,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2530,53.9923,-85.9172,4.33,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2531,50.3587,-85.7871,0.33,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2533,50.9138,-83.1904,0.79,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2534,52.737,-85.5774,4.79,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2535,47.7645,-84.2816,0.93,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2537,49.7242,-80.7688,0.15,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2538,54.8515,-84.505,0.55,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-023-006,300.0,Fully Served,LEO
0,0.0,0.0,2539,53.3328,-88.3515,0.15,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2540,48.5107,-81.0149,0.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2541,53.2752,-90.558,0.43,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2542,50.1306,-91.5624,0.75,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2543,48.2475,-82.1855,2.67,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,299.65,Fully Served,LEO
0,0.0,0.0,2544,50.4028,-94.0219,0.75,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-049-006,300.0,Fully Served,LEO
0,0.0,0.0,2545,50.5717,-94.3254,0.71,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-059-004,300.0,Fully Served,LEO
0,0.0,0.0,2546,54.5888,-84.9594,4.82,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2547,54.2716,-92.8361,0.64,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-054-005,299.83,Fully Served,LEO
0,0.0,0.0,2548,53.4092,-88.9958,0.52,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2549,53.6997,-84.5314,0.89,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2550,52.3696,-81.9965,0.95,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2551,47.0141,-82.0406,0.69,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2552,51.902,-83.8222,3.93,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2553,48.0005,-83.9521,0.8,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2554,50.9229,-82.7416,0.43,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2556,48.6057,-79.591,0.7,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2557,50.5233,-82.219,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2558,48.2721,-80.5817,3.83,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2559,48.1132,-83.0128,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2560,49.4605,-82.7503,0.58,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2561,52.7548,-94.23,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-054-005,300.0,Fully Served,LEO
0,0.0,0.0,2562,53.6557,-84.6949,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,299.87,Fully Served,LEO
0,0.0,0.0,2563,46.4916,-83.7037,0.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,299.8,Fully Served,LEO
0,0.0,0.0,2564,51.3634,-87.6082,0.19,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,299.68,Fully Served,LEO
0,0.0,0.0,2565,42.2693,-82.3525,0.78,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-048-007,300.0,Fully Served,LEO
0,0.0,0.0,2566,50.6284,-93.598,0.93,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-059-004,300.0,Fully Served,LEO
0,0.0,0.0,2567,55.1083,-85.5619,0.42,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2568,46.5253,-83.6691,0.48,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2569,49.759,-86.0778,0.48,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2570,51.2264,-84.6064,0.31,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2571,51.1346,-80.0087,0.94,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2572,49.5949,-93.4801,0.62,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-049-006,300.0,Fully Served,LEO
0,0.0,0.0,2573,51.2531,-92.2158,0.62,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-059-004,300.0,Fully Served,LEO
0,0.0,0.0,2574,46.2834,-82.1271,0.57,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2575,51.7634,-81.8668,4.1,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2576,53.4095,-90.8913,4.5,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2577,45.7726,-81.5929,0.38,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2578,50.2225,-85.334,4.32,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,299.69,Fully Served,LEO
0,0.0,0.0,2579,55.0891,-88.2567,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,299.63,Fully Served,LEO
0,0.0,0.0,2581,52.7722,-91.0049,0.37,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2582,51.3132,-82.3277,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2583,50.1291,-87.8105,2.86,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-050-006,300.0,Fully Served,LEO
0,0.0,0.0,2584,47.3775,-83.9844,4.92,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,298.7,Fully Served,LEO
0,0.0,0.0,2585,47.3509,-83.905,3.64,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2586,50.9995,-81.2624,0.79,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2587,51.8815,-92.8446,3.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-059-004,299.85,Fully Served,LEO
0,0.0,0.0,2588,45.1242,-76.8683,0.6,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2589,53.4873,-83.5185,0.92,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2590,50.1165,-81.4991,4.16,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2591,45.5578,-79.2565,0.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2592,52.7636,-89.8848,0.15,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2593,49.9609,-91.2718,0.69,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2594,54.485,-84.5653,0.2,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2595,54.5197,-85.888,0.86,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2596,53.8565,-85.7284,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2597,42.6775,-81.2556,0.65,BS_202,19.97,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2598,51.2121,-82.038,3.22,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2599,54.9569,-84.4246,0.6,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-023-006,300.0,Fully Served,LEO
0,0.0,0.0,2600,43.3564,-80.9761,4.77,BS_527,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2601,54.8866,-83.3572,0.82,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-023-006,300.0,Fully Served,LEO
0,0.0,0.0,2602,51.412,-87.7344,0.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2603,53.3991,-89.9106,0.77,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2604,52.2504,-87.3578,0.97,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2606,44.5735,-80.8641,0.4,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2607,44.8542,-77.6995,4.65,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2608,45.746,-82.1087,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2609,49.0217,-87.1855,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2611,54.8612,-83.3363,0.85,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-023-006,299.69,Fully Served,LEO
0,0.0,0.0,2612,48.0103,-79.5547,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2613,52.5569,-88.0955,0.89,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2614,49.1568,-86.0734,0.78,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2615,51.1355,-88.3974,0.68,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2617,48.7131,-89.6511,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-050-006,300.0,Fully Served,LEO
0,0.0,0.0,2618,48.0952,-83.4218,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2620,52.0317,-90.2133,0.57,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2621,44.6162,-79.9196,0.84,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2622,50.1551,-85.429,0.82,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2623,53.6935,-88.244,4.74,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2624,49.2729,-87.2415,0.33,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2625,54.8077,-82.4513,4.56,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-023-006,300.0,Fully Served,LEO
0,0.0,0.0,2626,50.5951,-82.9582,0.11,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2627,50.4652,-91.7262,0.59,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2629,52.3626,-84.0262,4.8,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2630,44.2545,-79.2227,0.88,BS_423,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2633,51.7677,-91.1602,0.69,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2634,48.8619,-83.7667,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2635,53.1124,-84.2304,0.16,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2636,44.2882,-77.5518,3.48,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2637,42.739,-80.4611,4.92,BS_285,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2638,47.4759,-83.5483,4.9,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2639,53.2205,-89.0782,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2640,46.0708,-79.7437,0.14,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2641,51.8431,-89.3561,0.54,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2642,50.5607,-91.099,0.75,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,299.65,Fully Served,LEO
0,0.0,0.0,2643,54.6139,-89.8395,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2644,54.27,-85.517,0.7,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2645,46.5647,-83.9464,2.14,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2646,44.6019,-76.1804,0.31,BS_74,100.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2647,53.2724,-89.625,0.68,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2648,55.0548,-88.3407,0.96,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2650,45.4503,-76.2834,0.52,BS_460,20.0,Fully Served,None,0.0,N/A,TN
0,0.0,0.0,2651,53.7565,-82.98,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2652,51.3871,-85.7197,2.77,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2653,49.6297,-91.0675,0.48,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2654,50.8613,-79.5147,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-062-004,300.0,Fully Served,LEO
0,0.0,0.0,2655,49.3933,-80.1149,0.45,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-052-006,300.0,Fully Served,LEO
0,0.0,0.0,2656,50.9114,-88.0092,0.75,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2657,50.6432,-93.624,0.67,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-059-004,299.58,Fully Served,LEO
0,0.0,0.0,2658,54.2217,-87.0308,0.69,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2659,46.0419,-77.3349,0.55,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-066-003,300.0,Fully Served,LEO
0,0.0,0.0,2660,50.3257,-94.4445,0.61,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-049-006,300.0,Fully Served,LEO
0,0.0,0.0,2661,53.7607,-90.2401,0.77,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2662,52.8044,-94.5088,0.74,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-054-005,300.0,Fully Served,LEO
0,0.0,0.0,2663,48.6701,-86.2054,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2665,50.9877,-87.8253,0.14,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2666,50.094,-93.2158,0.32,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-049-006,300.0,Fully Served,LEO
0,0.0,0.0,2667,52.9714,-82.6218,0.99,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-056-005,298.79,Fully Served,LEO
0,0.0,0.0,2668,47.9568,-81.7143,0.18,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-051-006,300.0,Fully Served,LEO
0,0.0,0.0,2670,49.1368,-87.5027,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-050-006,300.0,Fully Served,LEO
0,0.0,0.0,2671,51.9528,-91.6457,0.85,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-3-003-020,300.0,Fully Served,LEO
0,0.0,0.0,2672,52.5264,-84.6296,0.31,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2673,50.7487,-93.5953,0.13,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-059-004,300.0,Fully Served,LEO
0,0.0,0.0,2674,53.3225,-89.119,2.56,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,300.0,Fully Served,LEO
0,0.0,0.0,2675,55.52,-87.697,0.59,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2676,50.6123,-85.8444,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2677,48.844,-94.0295,0.75,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-049-006,300.0,Fully Served,LEO
0,0.0,0.0,2678,50.5944,-83.6317,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-061-004,300.0,Fully Served,LEO
0,0.0,0.0,2679,54.8655,-90.6959,0.2,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2680,48.3512,-91.4765,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,299.64,Fully Served,LEO
0,0.0,0.0,2681,46.848,-84.0516,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-065-003,300.0,Fully Served,LEO
0,0.0,0.0,2682,51.034,-86.1132,0.98,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2683,54.0267,-86.1348,0.6,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-055-005,298.24,Fully Served,LEO
0,0.0,0.0,2684,50.8273,-87.9673,4.1,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-060-004,300.0,Fully Served,LEO
0,0.0,0.0,2685,49.0976,-84.6624,0.17,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2686,54.7902,-91.1115,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-022-006,300.0,Fully Served,LEO
0,0.0,0.0,2687,52.5122,-82.6861,4.3,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-1-056-005,300.0,Fully Served,LEO
0,0.0,0.0,2688,49.2296,-85.854,0.92,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-4-035-002,300.0,Fully Served,LEO
0,0.0,0.0,2689,49.8569,-88.1907,0.35,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-2-050-006,300.0,Fully Served,LEO
0,0.0,0.0,2690,49.5208,-90.4734,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2691,48.6004,-92.1555,0.51,None,0.0,No 5G Tower in Geographic Range,Sat_STARLINK-SHELL-5-002-015,300.0,Fully Served,LEO
0,0.0,0.0,2692,43.6356,-79.8264,0.59,BS_745,19.98,Fully Served,None,0.0,N/A,TN
